retailer_id,territory_id,state,district,tehsil,trust_level,emotional_state,preferred_language,preferred_channel,relationship_stage,farmer_name,memory_context,relationship_message,season_stage,season_advisory,panic_state,trust_score,farmer_question,detected_language,question_english,relationship_response_english,localized_response
RTL_00792,TER_0100,Bihar,Patna,Patna_T045,WARM,STABLE,Hindi,WhatsApp,2nd Season,Farmer_791,last season yellowing after heavy rain,Namaste Farmer_791 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,PANIC,0.6,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_00793,TER_0100,Bihar,Patna,Patna_T045,WARM,STABLE,Hindi,WhatsApp,2nd Season,Farmer_792,last season yellowing after heavy rain,Namaste Farmer_792 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,PANIC,0.6,My crop growth is slowing,en,My crop growth is slowing,,
RTL_00794,TER_0100,Bihar,Patna,Patna_T036,WARM,STABLE,Hindi,WhatsApp,1st Season,Farmer_793,successful fertilizer intervention last season,Namaste Farmer_793 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,NORMAL,0.6,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_00795,TER_0100,Bihar,Patna,Patna_T042,TRUSTED,HOPEFUL,Hindi,Voice Call,4th Season,Farmer_794,high yielding crop during Kharif season,Farmer_794 ji 🙏 Last season you mentioned high yielding crop during Kharif season. We are monitoring similar conditions this week.,PEST_SEASON,Stabilize farmer emotions before product push,NORMAL,0.9,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,pa,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,,
RTL_00796,TER_0100,Bihar,Patna,Patna_T038,COLD,ANXIOUS,Hindi,Field Visit,4th Season,Farmer_795,delayed sowing due to rainfall uncertainty,"Farmer_795 ji, field conditions require attention this week. Our field officer may contact you soon.",PRE_HARVEST,Mandi timing intelligence,NORMAL,0.3,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_00797,TER_0100,Bihar,Patna,Patna_T033,COLD,ANXIOUS,Hindi,WhatsApp,3rd Season,Farmer_796,delayed sowing due to rainfall uncertainty,"Farmer_796 ji, field conditions require attention this week. Our field officer may contact you soon.",VEGETATIVE,Monitor pests proactively,NORMAL,0.3,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_00798,TER_0100,Bihar,Patna,Patna_T035,WARM,STABLE,Hindi,Voice Call,2nd Season,Farmer_797,delayed sowing due to rainfall uncertainty,Namaste Farmer_797 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,NORMAL,0.6,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_00799,TER_0100,Bihar,Patna,Patna_T037,WARM,STABLE,Hindi,WhatsApp,1st Season,Farmer_798,last season yellowing after heavy rain,Namaste Farmer_798 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,EARLY_GROWTH,Encourage healthy crop monitoring,PANIC,0.6,My crop growth is slowing,en,My crop growth is slowing,,
RTL_00800,TER_0101,Haryana,Hisar,Hisar_T034,COLD,ANXIOUS,Hindi,Voice Call,4th Season,Farmer_799,previous pest outbreak recovered successfully,"Farmer_799 ji, field conditions require attention this week. Our field officer may contact you soon.",PEST_SEASON,Stabilize farmer emotions before product push,PANIC,0.3,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_00801,TER_0101,Haryana,Hisar,Hisar_T035,WARM,STABLE,Hindi,WhatsApp,3rd Season,Farmer_800,successful fertilizer intervention last season,Namaste Farmer_800 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,EARLY_GROWTH,Encourage healthy crop monitoring,NORMAL,0.6,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_00802,TER_0101,Haryana,Hisar,Hisar_T039,TRUSTED,HOPEFUL,Hindi,WhatsApp,1st Season,Farmer_801,high yielding crop during Kharif season,Farmer_801 ji 🙏 Last season you mentioned high yielding crop during Kharif season. We are monitoring similar conditions this week.,PEST_SEASON,Stabilize farmer emotions before product push,NORMAL,0.9,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,pa,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,,
RTL_00803,TER_0101,Haryana,Hisar,Hisar_T037,WARM,STABLE,Hindi,Voice Call,4th Season,Farmer_802,delayed sowing due to rainfall uncertainty,Namaste Farmer_802 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,EARLY_GROWTH,Encourage healthy crop monitoring,NORMAL,0.6,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_00804,TER_0101,Haryana,Hisar,Hisar_T038,WARM,STABLE,Punjabi,Voice Call,1st Season,Farmer_803,successful fertilizer intervention last season,Namaste Farmer_803 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.6,My crop growth is slowing,en,My crop growth is slowing,,
RTL_00805,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T037,WARM,STABLE,Hindi,Field Visit,4th Season,Farmer_804,last season yellowing after heavy rain,Namaste Farmer_804 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,RECOVERY,Empathy-first recovery planning,PANIC,0.6,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_00806,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T037,WARM,STABLE,Hindi,Field Visit,1st Season,Farmer_805,delayed sowing due to rainfall uncertainty,Namaste Farmer_805 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.6,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,te,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,,
RTL_00807,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T043,COLD,ANXIOUS,Hindi,Voice Call,4th Season,Farmer_806,high yielding crop during Kharif season,"Farmer_806 ji, field conditions require attention this week. Our field officer may contact you soon.",PEST_SEASON,Stabilize farmer emotions before product push,NORMAL,0.3,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,pa,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,,
RTL_00808,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T043,COLD,ANXIOUS,Hindi,Field Visit,4th Season,Farmer_807,farmer concerned about mandi prices,"Farmer_807 ji, field conditions require attention this week. Our field officer may contact you soon.",PRE_SOWING,Build confidence before sowing,NORMAL,0.3,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_00809,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T041,WARM,STABLE,Hindi,Voice Call,1st Season,Farmer_808,high yielding crop during Kharif season,Namaste Farmer_808 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,VEGETATIVE,Monitor pests proactively,NORMAL,0.6,મારા ખેતરમાં પાણી વધારે છે,gu,મારા ખેતરમાં પાણી વધારે છે,,
RTL_00810,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T044,TRUSTED,HOPEFUL,Hindi,Field Visit,4th Season,Farmer_809,previous pest outbreak recovered successfully,Farmer_809 ji 🙏 Last season you mentioned previous pest outbreak recovered successfully. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,PANIC,0.9,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_00811,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T045,COLD,ANXIOUS,Hindi,WhatsApp,4th Season,Farmer_810,delayed sowing due to rainfall uncertainty,"Farmer_810 ji, field conditions require attention this week. Our field officer may contact you soon.",POST_HARVEST,Season reflection and future planning,NORMAL,0.3,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_00812,TER_0102,Uttar Pradesh,Varanasi,Varanasi_T037,COLD,ANXIOUS,Hindi,Field Visit,4th Season,Farmer_811,delayed sowing due to rainfall uncertainty,"Farmer_811 ji, field conditions require attention this week. Our field officer may contact you soon.",PEST_SEASON,Stabilize farmer emotions before product push,NORMAL,0.3,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_00813,TER_0103,Rajasthan,Bharatpur,Bharatpur_T037,TRUSTED,HOPEFUL,Hindi,WhatsApp,1st Season,Farmer_812,farmer concerned about mandi prices,Farmer_812 ji 🙏 Last season you mentioned farmer concerned about mandi prices. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.9,My crop growth is slowing,en,My crop growth is slowing,,
RTL_00814,TER_0103,Rajasthan,Bharatpur,Bharatpur_T038,COLD,ANXIOUS,Hindi,WhatsApp,1st Season,Farmer_813,farmer concerned about mandi prices,"Farmer_813 ji, field conditions require attention this week. Our field officer may contact you soon.",VEGETATIVE,Monitor pests proactively,NORMAL,0.3,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_00815,TER_0103,Rajasthan,Bharatpur,Bharatpur_T033,COLD,ANXIOUS,Hindi,Field Visit,4th Season,Farmer_814,delayed sowing due to rainfall uncertainty,"Farmer_814 ji, field conditions require attention this week. Our field officer may contact you soon.",PEST_SEASON,Stabilize farmer emotions before product push,NORMAL,0.3,धान की फसल कमजोर लग रही है,hi,धान की फसल कमजोर लग रही है,,
RTL_00816,TER_0103,Rajasthan,Bharatpur,Bharatpur_T039,WARM,STABLE,Hindi,Voice Call,4th Season,Farmer_815,previous pest outbreak recovered successfully,Namaste Farmer_815 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,RECOVERY,Empathy-first recovery planning,PANIC,0.6,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,pa,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,,
RTL_00817,TER_0103,Rajasthan,Bharatpur,Bharatpur_T030,WARM,STABLE,Hindi,WhatsApp,1st Season,Farmer_816,farmer concerned about mandi prices,Namaste Farmer_816 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_HARVEST,Mandi timing intelligence,NORMAL,0.6,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,kn,ಪಂಟಿಗೆ ರೋಗ ಬಂದಿದೆ,,
RTL_00818,TER_0103,Rajasthan,Bharatpur,Bharatpur_T041,TRUSTED,HOPEFUL,Hindi,WhatsApp,3rd Season,Farmer_817,last season yellowing after heavy rain,Farmer_817 ji 🙏 Last season you mentioned last season yellowing after heavy rain. We are monitoring similar conditions this week.,PRE_SOWING,Build confidence before sowing,PANIC,0.9,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,te,పంటలో పురుగులు ఎక్కువగా ఉన్నాయి,,
RTL_00819,TER_0103,Rajasthan,Bharatpur,Bharatpur_T042,TRUSTED,HOPEFUL,Hindi,Field Visit,4th Season,Farmer_818,delayed sowing due to rainfall uncertainty,Farmer_818 ji 🙏 Last season you mentioned delayed sowing due to rainfall uncertainty. We are monitoring similar conditions this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.9,बारिश के बाद समस्या बढ़ गई,hi,बारिश के बाद समस्या बढ़ गई,,
RTL_00820,TER_0103,Rajasthan,Bharatpur,Bharatpur_T043,TRUSTED,HOPEFUL,Hindi,Voice Call,3rd Season,Farmer_819,high yielding crop during Kharif season,Farmer_819 ji 🙏 Last season you mentioned high yielding crop during Kharif season. We are monitoring similar conditions this week.,RECOVERY,Empathy-first recovery planning,NORMAL,0.9,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,pa,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,,
RTL_00821,TER_0103,Rajasthan,Bharatpur,Bharatpur_T040,COLD,ANXIOUS,Hindi,Voice Call,1st Season,Farmer_820,high yielding crop during Kharif season,"Farmer_820 ji, field conditions require attention this week. Our field officer may contact you soon.",EARLY_GROWTH,Encourage healthy crop monitoring,NORMAL,0.3,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,pa,ਕੀ ਫਸਲ ਠੀਕ ਹੋ ਜਾਏਗੀ?,,
RTL_00822,TER_0103,Rajasthan,Bharatpur,Bharatpur_T038,TRUSTED,HOPEFUL,Hindi,Field Visit,4th Season,Farmer_821,previous pest outbreak recovered successfully,Farmer_821 ji 🙏 Last season you mentioned previous pest outbreak recovered successfully. We are monitoring similar conditions this week.,VEGETATIVE,Monitor pests proactively,PANIC,0.9,My crop growth is slowing,en,My crop growth is slowing,,
RTL_00823,TER_0103,Rajasthan,Bharatpur,Bharatpur_T034,TRUSTED,HOPEFUL,Hindi,Voice Call,3rd Season,Farmer_822,last season yellowing after heavy rain,Farmer_822 ji 🙏 Last season you mentioned last season yellowing after heavy rain. We are monitoring similar conditions this week.,POST_HARVEST,Season reflection and future planning,PANIC,0.9,मेरे खेत में पत्ते पीले हो रहे हैं,hi,मेरे खेत में पत्ते पीले हो रहे हैं,,
RTL_00824,TER_0104,Maharashtra,Jalgaon,Jalgaon_T038,TRUSTED,HOPEFUL,Hindi,Field Visit,1st Season,Farmer_823,farmer concerned about mandi prices,Farmer_823 ji 🙏 Last season you mentioned farmer concerned about mandi prices. We are monitoring similar conditions this week.,PRE_HARVEST,Mandi timing intelligence,NORMAL,0.9,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
RTL_00825,TER_0104,Maharashtra,Jalgaon,Jalgaon_T031,WARM,STABLE,Marathi,Field Visit,3rd Season,Farmer_824,delayed sowing due to rainfall uncertainty,Namaste Farmer_824 🙏 We noticed conditions similar to nearby farms. Please monitor your field carefully this week.,PRE_SOWING,Build confidence before sowing,NORMAL,0.6,মাটিতে আর্দ্রতা বেশি আছে,bn,মাটিতে আর্দ্রতা বেশি আছে,,
RTL_00826,TER_0104,Maharashtra,Jalgaon,Jalgaon_T031,COLD,ANXIOUS,Marathi,Field Visit,2nd Season,Farmer_825,high yielding crop during Kharif season,"Farmer_825 ji, field conditions require attention this week. Our field officer may contact you soon.",RECOVERY,Empathy-first recovery planning,NORMAL,0.3,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,ta,மழைக்கு பிறகு பிரச்சனை அதிகரித்தது,,
